state,state_ab,city,zip_code,pop,rent_median,family_median,hc_mortgage_median,hc_mortgage_samples,married,divorced,num_married,num_divorced
New Jersey,NJ,Camden,8103,1851,919,37437,1000,127,0.27969,0.09063,518,168
New Jersey,NJ,Camden,8102,5087,437,21638,1244,102,0.19823,0.07726,1008,393
New Jersey,NJ,Camden,8105,4258,700,25044,906,189,0.27545,0.06961,1173,296
New Jersey,NJ,Camden,8105,6387,1110,37972,1043,613,0.2671,0.06368,1706,407
New Jersey,NJ,Camden,8103,5789,942,30720,866,405,0.36125,0.1827,2091,1058
New Jersey,NJ,Camden,8104,2373,857,26865,960,75,0.31357,0.08892,744,211
New Jersey,NJ,Camden,8104,1371,926,30015,899,119,0.24869,0.02094,341,29
New Jersey,NJ,Camden,8104,3175,644,24047,998,173,0.28553,0.01793,907,57
New Jersey,NJ,Pennsauken,8109,2880,1334,76303,1744,589,0.59726,0.03562,1720,103
New Jersey,NJ,Pennsauken,8109,2823,457,75009,1590,607,0.49718,0.01789,1404,51
New Jersey,NJ,Pennsauken,8109,4662,533,86278,1827,1152,0.55848,0.04759,2604,222
New Jersey,NJ,Pennsauken,8109,3309,280,89805,1966,656,0.4924,0.0549,1629,182
New Jersey,NJ,Merchantville,8109,3944,1023,85123,1755,889,0.54638,0.05805,2155,229
New Jersey,NJ,Pennsauken,8110,4544,862,68759,1610,925,0.43235,0.08588,1965,390
New Jersey,NJ,Merchantville,8109,3793,1056,81290,2016,657,0.5475,0.1182,2077,448
New Jersey,NJ,Cherry Hill,8034,6677,1509,95438,1880,1240,0.53134,0.09101,3548,608
New Jersey,NJ,Cherry Hill,8034,6619,1162,102571,2122,1250,0.57181,0.06166,3785,408
New Jersey,NJ,Cherry Hill,8002,2639,1071,80592,1856,422,0.44194,0.06121,1166,162
New Jersey,NJ,Cherry Hill,8003,6216,1563,134589,2588,1230,0.6539,0.03142,4065,195
New Jersey,NJ,Cherry Hill,8003,4490,2749,144624,2814,948,0.72128,0.04673,3239,210
New Jersey,NJ,Cherry Hill,8003,6278,2063,130302,2578,1396,0.68269,0.0169,4286,106
New Jersey,NJ,Cherry Hill,8034,3759,1190,110246,1983,779,0.61364,0.04063,2307,153
New Jersey,NJ,Cherry Hill,8034,3711,1055,79683,1829,639,0.493,0.05137,1830,191
New Jersey,NJ,Westmont,8108,5014,1011,99104,2219,916,0.52652,0.0292,2640,146
New Jersey,NJ,Haddonfield,8033,2864,1340,88956,1925,505,0.46814,0.0866,1341,248
New Jersey,NJ,Oaklyn,8107,1992,1061,98439,1819,491,0.56718,0.02616,1130,52
New Jersey,NJ,Gloucester City,8030,2851,897,66208,1670,361,0.4934,0.11551,1407,329
New Jersey,NJ,Brooklawn,8030,1944,1160,65467,1492,413,0.39196,0.07663,762,149
New Jersey,NJ,Haddon Heights,8035,2814,956,99468,2008,641,0.55778,0.07068,1570,199
New Jersey,NJ,Haddon Heights,8035,2066,812,146735,2714,330,0.54131,0.09618,1118,199
New Jersey,NJ,Haddonfield,8033,2108,1252,154368,3057,417,0.72608,0.01835,1531,39
New Jersey,NJ,Haddonfield,8033,3990,1469,144798,2752,893,0.71489,0.06493,2852,259
New Jersey,NJ,Barrington,8007,2150,942,102416,1857,358,0.48824,0.08959,1050,193
New Jersey,NJ,Bellmawr,8031,4415,658,56476,1726,625,0.50028,0.11567,2209,511
New Jersey,NJ,Runnemede,8078,3753,638,83490,1612,778,0.53548,0.05256,2010,197
New Jersey,NJ,Magnolia,8049,4314,936,67452,1748,800,0.42795,0.08419,1846,363
New Jersey,NJ,Voorhees,8043,5705,963,111169,2581,1179,0.66667,0.05472,3803,312
New Jersey,NJ,Voorhees,8043,6715,1785,101825,2274,1425,0.61005,0.0495,4096,332
New Jersey,NJ,Voorhees,8043,4768,2653,137571,2753,1031,0.62098,0.04413,2961,210
New Jersey,NJ,Voorhees,8043,3155,1294,98085,1651,506,0.58905,0.02505,1858,79
New Jersey,NJ,Voorhees,8043,5573,1028,58014,2056,533,0.44064,0.10242,2456,571
New Jersey,NJ,Lindenwold,8021,5731,867,45313,1260,677,0.42469,0.09682,2434,555
New Jersey,NJ,Lindenwold,8021,2384,1446,77784,1645,548,0.46,0.09263,1097,221
New Jersey,NJ,Laurel Springs,8021,1923,857,98684,2059,360,0.46303,0.08242,890,158
New Jersey,NJ,Stratford,8084,3526,833,76536,1729,467,0.4439,0.07833,1565,276
New Jersey,NJ,Stratford,8084,4069,1164,104962,1851,891,0.60824,0.02027,2475,82
New Jersey,NJ,Blackwood,8012,3685,1328,98321,1975,830,0.57919,0.04385,2134,162
New Jersey,NJ,Blackwood,8012,3835,988,68637,1920,358,0.48685,0.034,1867,130
New Jersey,NJ,Blackwood,8012,2997,901,79006,2017,552,0.47551,0.0701,1425,210
New Jersey,NJ,Sicklerville,8081,3903,2604,89067,1883,1079,0.71099,0.03528,2775,138
New Jersey,NJ,Sicklerville,8081,6967,1395,98727,2487,1658,0.60997,0.05955,4250,415
New Jersey,NJ,Erial,8081,6079,1469,93990,2181,1293,0.59271,0.08975,3603,546
New Jersey,NJ,Sicklerville,8081,3172,979,45155,1754,470,0.47007,0.105,1491,333
New Jersey,NJ,Clementon,8021,4968,881,64472,1493,968,0.44361,0.10043,2204,499
New Jersey,NJ,Berlin,8009,7618,940,95066,1989,1494,0.52532,0.07165,4002,546
New Jersey,NJ,West Berlin,8091,5380,955,76651,2011,884,0.50215,0.11551,2702,621
New Jersey,NJ,Waterford,8089,1662,1032,68648,1711,319,0.39894,0.17966,663,299
New Jersey,NJ,Sicklerville,8081,4780,1228,70980,1774,884,0.52177,0.03457,2494,165
New Jersey,NJ,Sicklerville,8081,3646,1286,60207,1533,713,0.4534,0.07741,1653,282
New Jersey,NJ,Blue Anchor,8037,6616,1182,114679,2049,1466,0.55065,0.06131,3643,406
New Jersey,NJ,Pennsauken,8105,1170,985,64004,1767,60,0.40114,0.11597,469,136
New Jersey,NJ,Oaklyn,8107,3436,759,73639,1600,429,0.48015,0.11397,1650,392
New Jersey,NJ,Bellmawr,8031,3149,865,67394,1616,539,0.52904,0.0541,1666,170
New Jersey,NJ,Sewell,8080,4455,1175,74810,1906,626,0.55926,0.07045,2492,314
New Jersey,NJ,West Collingswood,8107,3709,971,80967,2215,516,0.35347,0.13109,1311,486
New Jersey,NJ,Mount Ephraim,8059,3093,958,91521,1771,704,0.5008,0.0768,1549,238
New Jersey,NJ,Ocean City,8226,2203,1043,112303,2405,459,0.69222,0.0511,1525,113
New Jersey,NJ,Ocean City,8226,863,3117,99566,2322,143,0.79109,0.05014,683,43
New Jersey,NJ,Marmora,8223,4302,1169,90531,1879,1100,0.64302,0.07838,2766,337
New Jersey,NJ,Petersburg,8270,3217,1637,81052,1905,689,0.62731,0.07313,2018,235
New Jersey,NJ,Stone Harbor,8247,875,1261,100411,2957,162,0.65206,0.07474,571,65
New Jersey,NJ,Avalon,8202,1596,998,112420,2683,417,0.73634,0.05328,1175,85
New Jersey,NJ,Cape May Court House,8210,3587,1666,97423,1858,870,0.63836,0.10616,2290,381
New Jersey,NJ,Cape May Court House,8210,5472,1206,94747,2247,1075,0.53816,0.03794,2945,208
New Jersey,NJ,Wildwood,8260,3907,871,30029,1920,583,0.54214,0.09182,2118,359
New Jersey,NJ,Cape May,8204,2695,737,74833,2037,453,0.56155,0.04762,1513,128
New Jersey,NJ,Villas,8251,3295,1057,65282,1515,805,0.43179,0.17439,1423,575
New Jersey,NJ,Villas,8251,5734,1329,51863,1344,1041,0.51503,0.05114,2953,293
New Jersey,NJ,West Cape May,8204,2097,1091,78367,2471,429,0.60726,0.06356,1273,133
New Jersey,NJ,Villas,8251,1714,1387,68340,1566,297,0.3697,0.14697,634,252
New Jersey,NJ,Cape May Court House,8210,5557,1344,59264,1667,916,0.54965,0.06061,3054,337
New Jersey,NJ,Port Norris,8349,5143,1113,51949,1364,767,0.40801,0.14156,2098,728
New Jersey,NJ,Greenwich,8323,2325,1322,88221,1768,430,0.60122,0.08545,1398,199
New Jersey,NJ,Rosenhayn,8352,3118,1075,75276,1594,598,0.53907,0.09471,1681,295
New Jersey,NJ,Bridgeton,8302,3022,992,36602,1285,141,0.29769,0.07077,900,214
New Jersey,NJ,Bridgeton,8302,6821,1195,29769,1467,194,0.32277,0.02486,2202,170
New Jersey,NJ,Bridgeton,8302,1849,NaN,NaN,NaN,NaN,0.13142,0.10005,243,185
New Jersey,NJ,Bridgeton,8302,5374,696,29487,1251,240,0.20978,0.08116,1127,436
New Jersey,NJ,Bridgeton,8302,4111,857,58549,1529,577,0.51674,0.09753,2124,401
New Jersey,NJ,Millville,8332,944,752,31412,1128,45,0.35154,0.20137,332,190
New Jersey,NJ,Millville,8332,5762,1018,43559,1463,778,0.37957,0.1978,2187,1140
New Jersey,NJ,Millville,8332,7754,961,79310,1983,1001,0.4377,0.12567,3394,974
New Jersey,NJ,Millville,8332,6456,1196,77853,1756,1328,0.53989,0.08139,3486,525
New Jersey,NJ,Millville,8332,4201,329,53566,1563,679,0.48315,0.08674,2030,364
New Jersey,NJ,Vineland,8360,7226,898,52041,1658,894,0.48821,0.15621,3528,1129
New Jersey,NJ,Vineland,8361,8310,822,74115,1758,1419,0.48562,0.12676,4036,1053
New Jersey,NJ,Vineland,8631,5201,1207,112721,2004,1146,0.61336,0.10093,3190,525
New Jersey,NJ,Vineland,8360,6012,1100,59157,1520,890,0.49265,0.19197,2962,1154
New Jersey,NJ,Vineland,8360,8204,1295,64162,1686,1366,0.53919,0.0808,4424,663
New Jersey,NJ,Vineland,8360,6382,1054,41377,1589,516,0.43392,0.03872,2769,247
New Jersey,NJ,Newark,7104,6236,969,54552,2293,709,0.46119,0.08208,2876,512
New Jersey,NJ,Newark,7107,3458,929,41924,2190,217,0.37411,0.07654,1294,265
New Jersey,NJ,Belleville,7109,3684,500,34624,1789,153,0.4561,0.03125,1680,115
New Jersey,NJ,Newark,7107,2362,1086,50976,2228,159,0.44059,0.07587,1041,179
New Jersey,NJ,Newark,7104,2019,1021,36232,2630,103,0.46862,0.06943,946,140
New Jersey,NJ,Newark,7107,6600,947,39019,2238,180,0.39605,0.0322,2614,213
New Jersey,NJ,Newark,7107,4854,971,36980,2069,288,0.36439,0.10274,1769,499
New Jersey,NJ,Newark,8302,3300,971,35415,1854,137,0.25817,0.09264,852,306
New Jersey,NJ,Newark,7103,3036,738,54118,2060,231,0.0713,0.03652,216,111
New Jersey,NJ,Newark,7107,2231,1230,34711,1985,108,0.31907,0.03632,712,81
New Jersey,NJ,Newark,7103,1940,1071,32858,1597,89,0.26384,0.08469,512,164
New Jersey,NJ,Newark,7106,1791,691,23705,2446,96,0.22034,0,395,0
New Jersey,NJ,Newark,7106,3159,984,70453,2163,527,0.51318,0.07578,1621,239
New Jersey,NJ,Newark,7106,4111,1075,37274,2036,466,0.30594,0.05219,1258,215
New Jersey,NJ,Newark,7106,2689,1314,32284,1528,251,0.4049,0.02882,1089,77
New Jersey,NJ,Newark,7106,2986,1186,37064,1801,306,0.39814,0.03143,1189,94
New Jersey,NJ,Newark,7103,1536,895,34220,1962,151,0.22614,0.05809,347,89
New Jersey,NJ,Newark,7103,1961,777,41071,1205,223,0.29734,0.05178,583,102
New Jersey,NJ,Newark,7103,2052,1144,34310,2110,164,0.24085,0.05183,494,106
New Jersey,NJ,Newark,7108,1540,1224,39269,1668,79,0.2354,0.01947,363,30
New Jersey,NJ,Newark,7103,1958,1098,34980,1417,213,0.35614,0.05789,697,113
New Jersey,NJ,Newark,7108,930,485,22656,2749,6,0.18543,0.18212,172,169
New Jersey,NJ,Newark,7108,2445,984,49560,1796,232,0.42782,0.01969,1046,48
New Jersey,NJ,Newark,7108,2840,1046,29250,2163,210,0.20216,0.18149,574,515
New Jersey,NJ,Newark,7112,3051,946,61403,2206,234,0.30673,0.09148,936,279
New Jersey,NJ,Newark,7112,2733,966,58882,1798,248,0.20825,0.10314,569,282
New Jersey,NJ,Newark,7112,5229,1089,52694,2552,505,0.32237,0.11208,1686,586
New Jersey,NJ,Newark,7103,1509,750,16443,1502,61,0.25476,0.09048,384,137
New Jersey,NJ,Newark,7114,3616,446,37505,3182,73,0.28105,0.12353,1016,447
New Jersey,NJ,Newark,7114,5990,1127,37251,2596,205,0.48428,0.10147,2901,608
New Jersey,NJ,Newark,7105,5116,1127,44779,2747,152,0.4386,0.09078,2244,464
New Jersey,NJ,Newark,7105,3934,1094,57423,2660,248,0.52194,0.04516,2053,178
New Jersey,NJ,Newark,7105,5462,1179,46632,2578,122,0.23242,0.05873,1269,321
New Jersey,NJ,Newark,7105,4383,864,41622,2554,116,0.36296,0.1284,1591,563
New Jersey,NJ,Newark,7108,3119,1133,40933,2396,124,0.45498,0.04265,1419,133
New Jersey,NJ,Newark,7105,3576,1186,41225,2757,105,0.28058,0.09404,1003,336
New Jersey,NJ,Newark,7102,3298,707,37946,3025,28,0.28927,0.09135,954,301
New Jersey,NJ,Newark,7102,2086,472,32451,2161,33,0.22742,0.04849,474,101
New Jersey,NJ,Newark,7102,4478,1090,43820,1656,370,0.28741,0.00653,1287,29
New Jersey,NJ,Newark,7104,2020,955,27505,1804,98,0.3176,0.05445,642,110
New Jersey,NJ,Newark,7104,2022,1018,39711,NaN,NaN,0.24677,0.17647,499,357
New Jersey,NJ,Newark,7104,5261,857,41503,2675,316,0.33981,0.13731,1788,722
New Jersey,NJ,Newark,7104,5271,1026,35145,1875,205,0.33109,0.09482,1745,500
New Jersey,NJ,East Orange,7017,3228,1102,52798,2432,373,0.41079,0.07054,1326,228
New Jersey,NJ,Newark,7107,3837,1076,51183,2079,375,0.39359,0.08314,1510,319
New Jersey,NJ,East Orange,7017,4441,996,38341,2405,203,0.31995,0.14304,1421,635
New Jersey,NJ,East Orange,7017,4235,869,34844,2219,84,0.20467,0.16133,867,683
New Jersey,NJ,East Orange,7018,2914,957,46925,2195,156,0.34195,0.10636,996,310
New Jersey,NJ,East Orange,7018,3484,970,42474,2167,304,0.28571,0.08459,995,295
New Jersey,NJ,East Orange,7018,2340,1041,57898,2444,264,0.40233,0.07245,941,170
New Jersey,NJ,Irvington,7111,1663,972,52497,2168,64,0.4055,0.11168,674,186
New Jersey,NJ,Irvington,7111,6177,1194,49608,2253,544,0.3913,0.06926,2417,428
New Jersey,NJ,Irvington,7111,4973,911,55306,2242,524,0.46957,0.04348,2335,216
New Jersey,NJ,Irvington,7111,3701,961,50303,2270,614,0.34201,0.06989,1266,259
New Jersey,NJ,Irvington,7111,3473,1040,54268,2329,383,0.4,0.15175,1389,527
New Jersey,NJ,Irvington,7111,1706,1046,42678,1920,135,0.31209,0.0719,532,123
New Jersey,NJ,Irvington,7111,2581,835,32343,2179,177,0.40087,0.14038,1035,362
New Jersey,NJ,Nutley,7110,4757,1145,88631,2587,614,0.44318,0.06477,2108,308
New Jersey,NJ,Nutley,7110,4235,1186,119672,2817,803,0.65745,0.03017,2784,128
New Jersey,NJ,Nutley,7110,4973,1311,100567,2535,854,0.5381,0.07154,2676,356
New Jersey,NJ,Belleville,7109,4100,1329,79580,2447,631,0.53308,0.09097,2186,373
New Jersey,NJ,Belleville,7109,6213,1137,68896,2042,532,0.4404,0.09109,2736,566
New Jersey,NJ,Bloomfield,7003,4781,2619,132754,2972,1034,0.5892,0.04711,2817,225
New Jersey,NJ,Bloomfield,7003,2845,1197,72397,2493,194,0.48996,0.06478,1394,184
New Jersey,NJ,Bloomfield,7003,4670,1187,84039,2168,465,0.36463,0.12728,1703,594
New Jersey,NJ,Bloomfield,7003,2142,1232,72454,1947,177,0.4922,0.05816,1054,125
New Jersey,NJ,Bloomfield,7003,4172,1167,98183,2830,498,0.50341,0.10763,2100,449
New Jersey,NJ,Bloomfield,7003,5552,1288,74704,2664,742,0.53248,0.02762,2956,153
New Jersey,NJ,Glen Ridge,7028,7607,1500,196610,3610,1671,0.73034,0.03217,5556,245
New Jersey,NJ,Upper Montclair,7042,3521,2311,220517,4164,785,0.71111,0.03016,2504,106
New Jersey,NJ,Upper Montclair,7042,3855,1653,202020,3948,772,0.62319,0.09638,2402,372
New Jersey,NJ,Montclair,7042,3237,1428,78894,2259,247,0.45275,0.09622,1466,311
New Jersey,NJ,Montclair,7042,2411,1320,58089,2315,258,0.37572,0.02987,906,72
New Jersey,NJ,Montclair,7042,2571,1328,94416,2732,521,0.50382,0.07538,1295,194
New Jersey,NJ,West Orange,7052,7480,1508,134103,2924,1272,0.55147,0.09103,4125,681
New Jersey,NJ,W Orange,7052,4794,1165,73630,2311,564,0.45886,0.10654,2200,511
New Jersey,NJ,W Orange,7052,3709,1218,66001,2621,284,0.48751,0.03781,1808,140
New Jersey,NJ,W Orange,7052,6036,2174,120396,3573,1144,0.60531,0.0751,3654,453
New Jersey,NJ,Orange,7050,2094,1218,52443,2174,146,0.34043,0.0671,713,141
New Jersey,NJ,Orange,7050,4660,879,25840,1580,67,0.34267,0.10158,1597,473
New Jersey,NJ,Orange,7050,1983,1190,35690,2260,147,0.38079,0.07119,755,141
New Jersey,NJ,Orange,7050,4883,966,32146,2004,267,0.30862,0.06279,1507,307
New Jersey,NJ,S Orange,7079,4521,2632,198757,4052,985,0.72699,0.07587,3287,343
New Jersey,NJ,Maplewood,7040,4716,1208,132899,3088,462,0.28401,0.04517,1339,213
New Jersey,NJ,Maplewood,7040,3322,1860,110512,2892,416,0.42653,0.0592,1417,197
New Jersey,NJ,S Orange,7079,3484,3775,201684,3933,720,0.73228,0.0392,2551,137
New Jersey,NJ,Maplewood,7040,5424,1158,131930,2837,1025,0.53134,0.05195,2882,282
New Jersey,NJ,Maplewood,7040,5955,1424,73685,2445,1038,0.4424,0.11561,2634,688
New Jersey,NJ,Maplewood,7040,2614,1694,171495,3092,575,0.61111,0.07778,1597,203
New Jersey,NJ,Millburn,7041,5064,1737,172720,3363,881,0.7121,0.0181,3606,92
New Jersey,NJ,Livingston,7039,4980,2483,192064,3313,1004,0.7399,0,3685,0
New Jersey,NJ,Livingston,7039,4395,2556,131846,2948,910,0.67241,0.0468,2955,206
New Jersey,NJ,Livingston,7039,7847,2561,149552,3438,1692,0.63347,0.05695,4971,447
New Jersey,NJ,Essex Fells,7021,2153,3007,187870,3823,529,0.72061,0.03793,1551,82
New Jersey,NJ,Verona,7044,4522,1331,116087,2711,959,0.61044,0.06598,2760,298
New Jersey,NJ,Cedar Grove,7009,5990,1517,144035,2840,1034,0.65852,0.06349,3945,380
New Jersey,NJ,Cedar Grove,7009,6539,1419,120029,2889,1050,0.61677,0.0443,4033,290
New Jersey,NJ,N Caldwell,7006,6415,NaN,201639,3499,1423,0.72938,0.01077,4679,69
New Jersey,NJ,Essex Fells,7021,4247,1306,94886,3008,519,0.49323,0.07512,2095,319
New Jersey,NJ,Fairfield,7006,2721,1781,142797,2895,596,0.65495,0.02703,1782,74
New Jersey,NJ,West Caldwell,7006,3585,1770,116288,2890,550,0.54678,0.03812,1960,137
New Jersey,NJ,West Caldwell,7006,4630,1620,121583,2880,922,0.64431,0.02756,2983,128
New Jersey,NJ,Newark,7108,3143,611,27371,2429,63,0.22632,0.11579,711,364
New Jersey,NJ,Newark,7103,2335,579,27395,2533,26,0.23398,0.11142,546,260
New Jersey,NJ,Newark,7103,3213,582,28346,1881,90,0.15056,0.0855,484,275
New Jersey,NJ,Newark,7103,2379,964,33008,1929,156,0.31446,0.11084,748,264
New Jersey,NJ,Newark,7105,1717,NaN,NaN,NaN,NaN,0.03429,0.04381,59,75
New Jersey,NJ,Newark,7105,1717,NaN,NaN,NaN,NaN,0.03429,0.04381,59,75
New Jersey,NJ,Westville,8093,4247,898,73079,1808,788,0.4756,0.08215,2020,349
New Jersey,NJ,West Deptford,8086,2414,891,77856,1793,459,0.42657,0.12063,1030,291
New Jersey,NJ,Woodbury,8096,4714,1307,96824,1863,1012,0.49516,0.05655,2334,267
New Jersey,NJ,Paulsboro,8066,6025,994,51792,1496,707,0.48009,0.05113,2893,308
New Jersey,NJ,Mickleton,8056,10193,1125,125941,2548,2125,0.68697,0.07195,7002,733
New Jersey,NJ,Mantua,8051,1425,865,110091,2375,277,0.55399,0.12676,789,181
New Jersey,NJ,Wenonah,8090,2199,1011,115633,2316,496,0.56204,0.08271,1236,182
New Jersey,NJ,Woodbury Hts,8097,3022,1269,91405,2083,647,0.59095,0.0965,1786,292
New Jersey,NJ,Woodbury,8096,4160,831,43844,1811,522,0.36528,0.08152,1520,339
New Jersey,NJ,Woodbury,8096,3854,1020,93367,1926,717,0.43962,0.06941,1694,268
New Jersey,NJ,Westville,8093,6887,1205,107012,1902,1313,0.49896,0.09544,3436,657
New Jersey,NJ,Deptford,8096,4897,1260,89349,2031,1219,0.58944,0.06015,2886,295
New Jersey,NJ,Deptford,8096,3021,941,80570,1816,602,0.55265,0.12735,1670,385
New Jersey,NJ,Sewell,8080,4847,1781,121109,2477,1128,0.62113,0.04266,3011,207
New Jersey,NJ,Turnersville,8012,3209,1264,101293,1797,809,0.55651,0.06652,1786,213
New Jersey,NJ,Turnersville,8012,3892,NaN,103379,2011,945,0.68981,0.02579,2685,100
New Jersey,NJ,Turnersville,8012,2905,1136,127905,2484,657,0.65658,0.0347,1907,101
New Jersey,NJ,Turnersville,8012,3796,952,95081,2065,644,0.58314,0.07433,2214,282
New Jersey,NJ,Sewell,8080,4177,1399,104834,1862,966,0.53627,0.08299,2240,347
New Jersey,NJ,Sewell,8080,4739,1366,110571,2224,1026,0.64333,0.03693,3049,175
New Jersey,NJ,Glassboro,8028,3468,987,90689,1887,894,0.54942,0.06304,1905,219
New Jersey,NJ,Pitman,8071,4130,944,112720,1988,1093,0.58719,0.0577,2425,238
New Jersey,NJ,Williamstown,8094,7685,1125,82475,2024,1421,0.5702,0.07074,4382,544
New Jersey,NJ,Williamstown,8094,6756,1491,93331,2062,1627,0.60023,0.07903,4055,534
New Jersey,NJ,Sewell,8080,5856,687,132586,2658,1280,0.59175,0.06164,3465,361
New Jersey,NJ,Franklinville,8322,5280,1516,107991,2052,1279,0.62832,0.08748,3318,462
New Jersey,NJ,Franklinville,8322,4590,1356,73068,1688,841,0.56575,0.10129,2597,465
New Jersey,NJ,Mullica Hill,8062,5422,807,148053,2903,1205,0.63863,0.0577,3463,313
New Jersey,NJ,Mullica Hill,8062,7320,1292,126095,2430,1499,0.6231,0.02834,4561,207
New Jersey,NJ,Harrisonville,8039,3161,390,124687,2693,674,0.66667,0.03803,2107,120
New Jersey,NJ,Woolwich Twp,8085,11546,1494,130800,2724,2564,0.70913,0.02872,8188,332
New Jersey,NJ,Logan Twp,8085,6008,1215,103545,1732,1667,0.54676,0.11991,3285,720
New Jersey,NJ,Jersey City,7307,5527,1131,50201,1884,302,0.52604,0.0406,2907,224
New Jersey,NJ,Jersey City,7307,4411,1136,59893,2726,335,0.42569,0.13076,1878,577
New Jersey,NJ,Jersey City,7307,3561,1158,67627,2812,254,0.65022,0.03019,2315,108
New Jersey,NJ,Jersey City,7307,4545,1180,54536,2733,288,0.51406,0.01687,2336,77
New Jersey,NJ,Jersey City,7306,5144,1258,76157,2428,527,0.5142,0.02342,2645,120
New Jersey,NJ,Jersey City,7306,1486,949,42758,2347,26,0.29745,0.03102,442,46
New Jersey,NJ,Jersey City,7307,2900,1278,62236,2352,223,0.34675,0.08135,1006,236
New Jersey,NJ,Jersey City,7306,1433,1180,67308,2520,26,0.38076,0.0664,546,95
New Jersey,NJ,Jersey City,7306,4191,996,55591,2500,84,0.43759,0.10343,1834,433
New Jersey,NJ,Jersey City,7306,4214,1061,50218,2159,276,0.49011,0.06374,2065,269
New Jersey,NJ,Jersey City,7302,4488,1198,54217,2677,281,0.42751,0.08466,1919,380
New Jersey,NJ,Jersey City,7302,1952,1347,98560,2916,235,0.51683,0.02524,1009,49
New Jersey,NJ,Jersey City,7304,3150,1015,45565,2272,201,0.32846,0.05692,1035,179
New Jersey,NJ,Jersey City,7304,2187,994,38084,1965,141,0.36779,0.09856,804,216
New Jersey,NJ,Jersey City,7304,4556,1122,34643,2439,296,0.30109,0.08212,1372,374
New Jersey,NJ,Jersey City,7304,4410,1122,53884,2427,547,0.4989,0.03458,2200,152
New Jersey,NJ,Jersey City,7305,4598,1076,39544,2308,264,0.33121,0.09078,1523,417
New Jersey,NJ,Jersey City,7305,2456,1086,41281,1594,206,0.25982,0.11201,638,275
New Jersey,NJ,Jersey City,7305,3559,1055,52549,2195,272,0.47072,0.03734,1675,133
New Jersey,NJ,Jersey City,7305,5338,988,40768,2198,434,0.32394,0.08568,1729,457
New Jersey,NJ,Jersey City,7305,1564,2591,184020,3699,378,0.5935,0.09106,928,142
New Jersey,NJ,Jersey City,7305,4276,1062,55524,2304,391,0.43122,0.07973,1844,341
New Jersey,NJ,Jersey City,7302,3001,1611,102495,2696,315,0.34828,0.11346,1045,340
New Jersey,NJ,Jersey City,7302,3024,442,32707,2689,92,0.26188,0.03167,792,96
New Jersey,NJ,Jersey City,7306,3726,1034,68064,2552,211,0.47152,0.064,1757,238
New Jersey,NJ,Jersey City,7302,2255,1884,128686,2778,301,0.42714,0.06432,963,145
New Jersey,NJ,Jersey City,7302,6432,2778,191960,3600,758,0.5156,0.03024,3316,195
New Jersey,NJ,Jersey City,7302,9855,2458,166206,3225,498,0.46162,0.03371,4549,332
New Jersey,NJ,Jersey City,7302,1400,922,83255,2999,38,0.32423,0.15188,454,213
New Jersey,NJ,Jersey City,7302,1400,922,83255,2999,38,0.32423,0.15188,454,213
New Jersey,NJ,Jersey City,7305,2884,1069,59872,2392,226,0.37293,0.04382,1076,126
